PetID,PetType,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood
1079,2,121-180 months,Gray,1,0.9706826093336623,1,0,Long Stay,0.4889779559118236,0,1
1080,2,121-180 months,Black,2,0.5587605914443206,0,0,Long Stay,0.09418837675350701,1,0
1081,1,121-180 months,Brown,1,0.3360277277939536,1,0,Short Stay,0.6012024048096192,0,1
1082,2,121-180 months,White,1,0.518797942936443,1,0,Medium Stay,0.8757515030060119,0,1
1083,2,121-180 months,White,2,0.9793980129655361,1,0,Medium Stay,0.7114228456913827,1,0
1084,2,121-180 months,Gray,2,0.6962768087479825,0,0,Long Stay,0.19839679358717432,0,0
1085,2,121-180 months,Gray,0,0.6718715201857961,0,0,Long Stay,0.4248496993987976,0,0
1086,3,121-180 months,White,1,0.24024104601091786,1,0,Medium Stay,0.6032064128256512,0,1
1087,2,121-180 months,Gray,0,0.7435536880536967,1,1,Long Stay,0.9599198396793587,0,0
1088,0,61-120 months,Black,0,0.7502281945473166,1,0,Medium Stay,0.8296593186372745,0,0
1089,3,121-180 months,Orange,2,0.3169081078994189,0,1,Medium Stay,0.3286573146292585,1,0
1090,2,121-180 months,Orange,0,0.4834625812209478,0,0,Long Stay,0.7995991983967935,0,0
1091,0,25-60 months,Black,1,0.29420478770232805,1,0,Short Stay,0.8597194388777555,0,1
1092,2,121-180 months,Orange,2,0.2582785647076326,1,0,Medium Stay,0.250501002004008,0,1
1093,1,25-60 months,Brown,1,0.025288234749656413,1,0,Long Stay,0.6032064128256512,0,1
1094,0,13-24 months,Black,1,0.2848058845106842,1,0,Short Stay,0.9238476953907815,0,1
1095,2,61-120 months,Gray,2,0.5537734196753631,1,0,Medium Stay,0.24048096192384769,1,1
1096,1,61-120 months,Black,1,0.0009744292917448286,0,0,Long Stay,0.17434869739478956,1,0
1097,0,121-180 months,White,2,0.28281167162668663,0,0,Medium Stay,0.43286573146292584,0,0
1098,3,61-120 months,Gray,1,0.8814688383357608,1,0,Short Stay,0.12024048096192384,1,1
1099,0,121-180 months,White,2,0.5934829597332499,1,0,Long Stay,0.6032064128256512,0,0
1100,2,25-60 months,Gray,0,0.6077082698694606,0,0,Medium Stay,0.3567134268537074,1,0
1101,3,121-180 months,Orange,1,0.40305047135159255,1,0,Long Stay,0.3787575150300601,0,1
1102,1,61-120 months,Black,2,0.6763710275924237,1,1,Medium Stay,0.3246492985971944,0,0
1103,3,61-120 months,Brown,1,0.18945269535693668,0,0,Long Stay,0.16032064128256512,0,0
1104,3,61-120 months,Gray,1,0.8187565091379245,0,0,Long Stay,0.9879759519038075,0,0
1105,1,121-180 months,Gray,1,0.11615200117420157,0,0,Long Stay,0.3386773547094188,0,0
1106,3,121-180 months,White,2,0.655884294499474,1,1,Medium Stay,0.6012024048096192,0,0
1107,3,121-180 months,Orange,0,0.34078703424635465,0,0,Medium Stay,0.7474949899799599,0,0
1108,2,121-180 months,White,0,0.747467186842641,1,0,Medium Stay,0.39078156312625245,0,0
1109,3,121-180 months,White,0,0.5495647455692965,1,0,Medium Stay,0.4048096192384769,0,0
1110,3,61-120 months,Orange,2,0.4520773610664322,0,0,Short Stay,0.09218436873747494,0,0
1111,1,121-180 months,Brown,0,0.16892635614183502,0,0,Long Stay,0.9258517034068136,0,0
1112,1,61-120 months,White,2,0.6366894653299034,0,0,Medium Stay,0.31462925851703405,0,0
1113,1,61-120 months,White,1,0.9749010651322098,1,1,Very Short Stay,0.81563126252505,0,0
1114,3,25-60 months,Gray,1,0.8256184641291576,0,0,Long Stay,0.3867735470941883,1,0
1115,2,61-120 months,Orange,0,0.05942692628176873,0,0,Short Stay,0.8537074148296593,1,0
1116,3,121-180 months,Black,2,0.37589440988029926,1,0,Long Stay,0.8356713426853707,0,0
1117,3,61-120 months,Brown,1,0.9256759203431906,0,0,Medium Stay,0.5571142284569138,0,0
1118,0,61-120 months,Brown,2,0.5028075520391326,1,0,Medium Stay,0.6332665330661322,0,0
1119,1,61-120 months,Orange,2,0.66199952496806,1,0,Medium Stay,0.9579158316633266,1,0
1120,2,25-60 months,Gray,1,0.9126821440502003,1,0,Short Stay,0.8416833667334669,0,1
1121,2,25-60 months,Gray,2,0.8738472647740099,1,0,Medium Stay,0.5370741482965932,0,1
1122,3,121-180 months,Orange,1,0.5015832271646794,0,0,Long Stay,0.9619238476953907,0,0
1123,2,121-180 months,Gray,1,0.4373591704876091,1,0,Short Stay,0.39679358717434865,0,1
1124,2,61-120 months,Brown,1,0.339329192308491,1,0,Short Stay,0.44689378757515025,0,1
1125,0,121-180 months,Brown,2,0.7189514664322493,1,0,Long Stay,0.5250501002004008,0,0
1126,2,13-24 months,Black,1,0.28658232188061256,0,1,Long Stay,0.8517034068136272,0,0
1127,1,61-120 months,Orange,2,0.24945423308277023,1,0,Short Stay,0.3306613226452906,0,0
1128,3,61-120 months,White,1,0.35589936453611787,0,0,Short Stay,0.35871743486973945,0,0
1129,2,61-120 months,White,1,0.17672508045725832,1,1,Short Stay,0.8557114228456913,0,0
1130,2,61-120 months,Black,0,0.6950332243135977,1,0,Long Stay,0.38276553106212424,0,0
1131,1,61-120 months,Black,0,0.6160926204255597,0,1,Medium Stay,0.7935871743486973,1,0
1132,1,1-6 months,Gray,0,0.4826266323503599,1,0,Medium Stay,0.4308617234468938,0,1
1133,0,1-6 months,Black,2,0.39000179016173336,1,0,Short Stay,0.567134268537074,0,1
1134,2,13-24 months,Black,2,0.9091425866165955,1,0,Medium Stay,0.7034068136272544,0,1
1135,0,61-120 months,White,1,0.02851846348631474,1,1,Long Stay,0.2124248496993988,0,0
1136,3,25-60 months,Gray,1,0.7690787794679492,1,0,Very Short Stay,0.9318637274549098,0,1
1137,2,61-120 months,Black,1,0.9019840441745924,1,1,Long Stay,0.1943887775551102,0,0
1138,2,61-120 months,Black,1,0.4460742299479273,0,0,Long Stay,0.7354709418837675,0,0
1139,3,61-120 months,Gray,2,0.5504914069686754,1,1,Very Short Stay,0.9639278557114228,0,0
1140,0,121-180 months,Orange,1,0.9445713047862823,0,0,Short Stay,0.9979959919839678,0,0
1141,2,61-120 months,Gray,1,0.21181484825272714,1,0,Short Stay,0.45891783567134264,0,1
1142,2,121-180 months,White,0,0.5199119641542514,1,1,Long Stay,0.5130260521042084,0,0
1143,0,121-180 months,Orange,1,0.4744628717352681,1,1,Medium Stay,0.08416833667334668,0,0
1144,2,121-180 months,Brown,1,0.2579658989146396,1,0,Short Stay,0.48296593186372744,0,1
1145,0,61-120 months,Gray,1,0.8186028095066995,1,0,Medium Stay,0.08216432865731463,0,1
1146,0,61-120 months,White,2,0.8996732687768211,1,0,Very Short Stay,0.18837675350701402,0,0
1147,2,61-120 months,Orange,0,0.7819136047358131,1,0,Short Stay,0.8677354709418837,0,1
1148,2,121-180 months,Gray,1,0.1948831163205415,1,0,Medium Stay,0.5070140280561122,0,1
1149,2,25-60 months,Black,1,0.08618819674542638,1,0,Medium Stay,0.374749498997996,1,1
1150,0,25-60 months,Gray,0,0.6052880475021765,1,0,Short Stay,0.7695390781563125,1,0
1151,2,121-180 months,Brown,1,0.05651122499355369,0,0,Long Stay,0.6132264529058116,0,1
1152,3,61-120 months,Gray,2,0.6727219326691743,1,0,Medium Stay,0.7995991983967935,0,0
1153,0,61-120 months,Orange,1,0.5302093508660229,1,0,Long Stay,0.33266533066132264,0,1
1154,1,25-60 months,Orange,2,0.6626739567950469,1,0,Medium Stay,0.5410821643286573,0,0
1155,2,25-60 months,Gray,2,0.5900024394836828,1,0,Short Stay,0.24849699398797592,1,1
1156,0,121-180 months,Orange,1,0.4224037980074044,1,0,Long Stay,0.32064128256513025,1,1
1157,2,13-24 months,Black,0,0.20040563363354014,1,0,Medium Stay,0.1723446893787575,1,1
1158,0,13-24 months,Gray,2,0.3053122351893091,1,0,Medium Stay,0.6172344689378757,0,1
1159,2,121-180 months,Black,0,0.5242810909582196,0,1,Short Stay,0.9779559118236472,0,0
1160,2,121-180 months,Black,1,0.6517478141865769,1,0,Medium Stay,0.4509018036072144,1,1
1161,2,61-120 months,White,2,0.7794621339206902,1,1,Short Stay,0.2885771543086172,0,0
1162,1,61-120 months,Gray,1,0.7671402457028851,0,0,Long Stay,0.68937875751503,1,0
1163,2,61-120 months,Orange,0,0.9728183440490835,1,0,Very Short Stay,0.4949899799599198,0,1
1164,1,121-180 months,Black,1,0.2854360789835639,1,0,Very Short Stay,0.7234468937875751,0,1
1165,1,61-120 months,White,1,0.07053808941492612,1,0,Medium Stay,0.01002004008016032,0,1
1166,0,61-120 months,Gray,2,0.3452981548480247,1,0,Medium Stay,0.06012024048096192,0,0
1167,2,61-120 months,Gray,1,0.7432454057896577,1,0,Long Stay,0.3927855711422845,0,1
1168,3,61-120 months,Brown,1,0.4378248813130639,1,0,Medium Stay,0.4629258517034068,0,1
1169,1,13-24 months,Brown,1,0.8177973828819065,1,0,Long Stay,0.5911823647294588,0,1
1170,2,121-180 months,Black,2,0.549126218195653,1,0,Long Stay,0.8276553106212424,0,0
1171,3,121-180 months,Brown,0,0.9298879118590813,1,0,Short Stay,0.6492985971943888,0,0
1172,0,121-180 months,Black,0,0.947973706898093,1,0,Very Short Stay,0.9198396793587174,0,0
1173,3,25-60 months,Orange,1,0.0687304804085046,1,1,Long Stay,0.2685370741482966,1,0
1174,0,25-60 months,Black,2,0.4561409248586373,1,0,Very Short Stay,0.9859719438877754,0,0
1175,1,25-60 months,Brown,1,0.6095359294545885,1,0,Medium Stay,0.024048096192384766,0,1
1176,1,61-120 months,Orange,0,0.2554438289997272,1,0,Long Stay,0.9939879759519037,1,0
1177,1,61-120 months,Brown,2,0.4067658372700114,1,1,Long Stay,0.0060120240480961915,1,0
1178,0,121-180 months,Black,0,0.6775813671913032,1,0,Long Stay,0.3547094188376753,0,0
1179,1,121-180 months,White,0,0.22628281988484747,1,0,Short Stay,0.4669338677354709,1,0
1180,2,25-60 months,Gray,2,0.60182221781259,1,0,Medium Stay,0.5170340681362725,0,0
1181,3,61-120 months,Brown,2,0.6973630497703854,1,0,Long Stay,0.2785571142284569,0,0
1182,2,25-60 months,Black,1,0.0899387913231876,1,0,Short Stay,0.1282565130260521,0,1
1183,1,1-6 months,Orange,1,0.497288825438391,1,0,Short Stay,0.565130260521042,0,1
1184,2,121-180 months,Brown,0,0.2626569318687259,1,1,Medium Stay,0.7254509018036072,1,0
1185,3,13-24 months,Brown,2,0.7243225594394627,0,0,Short Stay,0.6112224448897795,1,0
1186,0,61-120 months,Gray,2,0.18907514382567905,1,0,Very Short Stay,0.40881763527054105,1,0
1187,0,121-180 months,Black,1,0.8923048549204562,1,0,Long Stay,0.03206412825651302,1,1
1188,0,121-180 months,White,0,0.4306489819955626,1,0,Medium Stay,0.3987975951903807,0,0
1189,0,121-180 months,Orange,0,0.19752924518786838,1,0,Short Stay,0.06212424849699398,0,0
1190,2,121-180 months,Black,1,0.43773495664423345,1,0,Medium Stay,0.4228456913827655,1,1
1191,1,25-60 months,Orange,2,0.4084341190768143,1,0,Long Stay,0.8697394789579158,1,0
1192,0,7-12 months,Brown,1,0.428625029785324,1,0,Long Stay,0.5450901803607214,1,1
1193,0,7-12 months,Gray,1,0.5853893691072226,0,0,Short Stay,0.5791583166332664,1,1
1194,0,61-120 months,Gray,1,0.5209516504419783,1,0,Long Stay,0.5811623246492985,0,1
1195,1,7-12 months,White,1,0.14926578445424937,1,0,Medium Stay,0.9659318637274549,1,1
1196,3,121-180 months,Gray,2,0.065002145377101,1,0,Short Stay,0.9719438877755511,1,0
1197,1,25-60 months,Brown,1,0.729355569219261,0,0,Short Stay,0.4669338677354709,1,0
1198,1,121-180 months,White,2,0.5595253823176883,0,0,Long Stay,0.81563126252505,0,0
1199,1,61-120 months,Black,1,0.3586523806073163,1,0,Very Short Stay,0.3627254509018036,0,1
1200,0,61-120 months,Gray,0,0.8083594294943613,0,0,Medium Stay,0.29058116232464926,0,0
1201,0,25-60 months,White,2,0.38773271920642277,0,0,Short Stay,0.09819639278557113,0,0
1202,0,121-180 months,Brown,0,0.7959570441658987,0,0,Short Stay,0.8597194388777555,0,0
1203,0,25-60 months,Orange,1,0.30536626894416136,1,1,Long Stay,0.8637274549098196,0,0
1204,1,121-180 months,Orange,1,0.07227402978071604,1,0,Medium Stay,0.20440881763527052,0,1
1205,2,121-180 months,Brown,1,0.932738101251511,0,0,Medium Stay,0.06412825651302605,0,0
1206,2,61-120 months,Brown,2,0.3942304312150824,0,0,Long Stay,0.9939879759519037,0,0
1207,3,25-60 months,Orange,0,0.7926819785223154,1,0,Short Stay,0.9418837675350701,0,0
1208,1,25-60 months,White,2,0.27873354714865056,1,1,Medium Stay,0.17635270541082163,0,0
1209,1,7-12 months,Orange,2,0.6462405465096152,0,0,Long Stay,0.969939879759519,0,0
1210,2,121-180 months,Brown,1,0.8733630707771584,1,0,Very Short Stay,0.8216432865731462,0,1
1211,2,7-12 months,Gray,0,0.041048452578640614,1,0,Medium Stay,0.7695390781563125,0,1
1212,3,61-120 months,Black,1,0.8306547234885914,1,1,Long Stay,0.6813627254509017,0,0
1213,2,121-180 months,Gray,2,0.5711499984762217,1,0,Long Stay,0.6292585170340681,0,0
1214,2,61-120 months,Gray,1,0.6073168951009699,1,1,Medium Stay,0.48096192384769537,1,1
1215,1,1-6 months,Brown,0,0.5229374718438997,1,0,Medium Stay,0.531062124248497,0,1
1216,2,25-60 months,Orange,1,0.8745282075966008,1,0,Medium Stay,0.4448897795591182,0,1
1217,2,61-120 months,White,0,0.04283918114845762,1,0,Short Stay,0.47094188376753504,1,0
1218,0,61-120 months,Gray,0,0.2606036955037193,1,1,Medium Stay,0.3046092184368737,0,0
1219,0,25-60 months,Orange,1,0.8758166459277735,1,1,Short Stay,0.9358717434869739,1,0
1220,3,121-180 months,White,2,0.7523036829022687,1,0,Long Stay,0.11222444889779558,1,0
1221,0,121-180 months,Gray,1,0.01703089822379144,1,0,Short Stay,0.6432865731462926,0,1
1222,0,7-12 months,White,2,0.5167809628081509,0,0,Medium Stay,0.749498997995992,0,0
1223,0,61-120 months,Orange,2,0.5293571480057095,1,0,Short Stay,0.2224448897795591,0,0
1224,2,121-180 months,Black,1,0.4005663681448258,0,0,Long Stay,0.028056112224448895,0,0
1225,0,121-180 months,Orange,2,0.29699695989369407,0,0,Medium Stay,0.8236472945891783,0,0
1226,3,121-180 months,Brown,2,0.6816278257319031,0,0,Long Stay,0.5370741482965932,0,0
1227,0,61-120 months,White,1,0.20732430280554234,1,0,Long Stay,0.22645290581162322,1,1
1228,0,61-120 months,Black,1,0.7989428403990274,0,0,Long Stay,0.503006012024048,0,0
1229,1,1-6 months,White,1,0.803034623615682,1,0,Long Stay,0.9999999999999999,0,1
1230,3,61-120 months,White,2,0.41495687031668654,1,1,Very Short Stay,0.7474949899799599,0,0
1231,3,13-24 months,Gray,0,0.2831408549208544,1,0,Medium Stay,0.282565130260521,0,1
1232,3,25-60 months,Brown,2,0.2834712827647057,1,0,Short Stay,0.22645290581162322,0,0
1233,3,121-180 months,White,0,0.4820389648654942,1,0,Medium Stay,0.8997995991983967,0,0
1234,3,7-12 months,Orange,1,0.7195116840204594,1,0,Medium Stay,0.5791583166332664,0,1
1235,2,121-180 months,Orange,0,0.35852020064993273,1,0,Long Stay,0.9659318637274549,1,0
1236,3,25-60 months,Gray,1,0.6098904896070614,1,0,Medium Stay,0.7134268537074148,0,1
1237,0,61-120 months,Brown,1,0.38215436404964315,1,0,Medium Stay,0.04809619238476953,0,1
1238,0,13-24 months,Brown,0,0.30413237027420903,1,1,Medium Stay,0.7354709418837675,0,0
1239,2,121-180 months,Orange,1,0.024250873066266006,1,0,Medium Stay,0.6192384769539078,0,1
1240,2,61-120 months,Black,0,0.003289148959941056,0,0,Short Stay,0.5090180360721442,0,0
1241,0,61-120 months,Gray,1,0.22675663957915895,1,1,Medium Stay,0.9258517034068136,1,0
1242,0,61-120 months,Gray,2,0.406094822459893,1,0,Medium Stay,0.5350701402805611,1,0
1243,2,13-24 months,Orange,2,0.851296190843576,1,0,Medium Stay,0.250501002004008,0,1
1244,1,121-180 months,Orange,1,0.7984781596096334,1,1,Long Stay,0.785571142284569,0,0
1245,1,13-24 months,Black,1,0.2667453464316846,1,0,Short Stay,0.4989979959919839,0,1
1246,1,121-180 months,Black,0,0.2441029048464801,1,0,Long Stay,0.5731462925851702,0,0
1247,1,1-6 months,Brown,2,0.22687112191559514,0,1,Short Stay,0.6673346693386772,0,0
1248,2,121-180 months,Gray,0,0.3388735597516449,0,0,Long Stay,0.9539078156312625,0,0
1249,3,61-120 months,Gray,1,0.49795875035652465,0,1,Medium Stay,0.10420841683366733,0,0
1250,1,25-60 months,Orange,1,0.43838143546193387,1,0,Long Stay,0.7354709418837675,0,1
1251,1,121-180 months,Brown,0,0.2178152016566032,1,0,Medium Stay,0.08416833667334668,1,0
1252,1,25-60 months,Gray,1,0.129925010331259,1,0,Medium Stay,0.3306613226452906,1,1
1253,2,61-120 months,Brown,2,0.011959603684116596,1,1,Very Short Stay,0.08216432865731463,0,0
1254,2,25-60 months,Brown,0,0.15345515190783252,1,0,Medium Stay,0.7595190380761523,0,0
1255,2,121-180 months,Orange,2,0.705277751592138,1,0,Long Stay,0.9118236472945891,1,0
1256,2,61-120 months,Brown,2,0.24320032875793787,1,0,Long Stay,0.3507014028056112,0,0
1257,0,25-60 months,Black,2,0.468338788525207,1,0,Long Stay,0.13226452905811623,1,0
1258,3,121-180 months,Black,0,0.5911336951819792,1,0,Very Short Stay,0.13026052104208416,0,0
1259,1,121-180 months,White,1,0.8869036385977596,0,1,Short Stay,0.7995991983967935,0,0
1260,0,121-180 months,Orange,2,0.88891940297283,1,0,Medium Stay,0.16432865731462926,0,0
1261,3,121-180 months,White,2,0.7456865641324725,1,0,Medium Stay,0.6993987975951903,1,0
1262,2,121-180 months,Black,2,0.034556369679897704,0,0,Short Stay,0.20841683366733466,0,0
1263,1,7-12 months,White,1,0.5748903235805389,1,0,Medium Stay,0.7995991983967935,0,1
1264,2,61-120 months,Orange,1,0.7865681182573192,1,0,Medium Stay,0.5731462925851702,0,1
1265,0,121-180 months,Orange,0,0.016673504659093653,1,0,Medium Stay,0.7474949899799599,1,0
1266,2,121-180 months,Brown,1,0.5494847456981836,0,0,Long Stay,0.37074148296593185,1,0
1267,0,25-60 months,Gray,0,0.8578042342964637,1,0,Long Stay,0.567134268537074,1,0
1268,0,121-180 months,Brown,0,0.4738433382836958,1,0,Medium Stay,0.0060120240480961915,1,0
1269,3,121-180 months,Orange,0,0.0034813957423139932,0,0,Medium Stay,0.2745490981963928,0,0
1270,1,121-180 months,Black,0,0.010393931014106024,1,0,Long Stay,0.3567134268537074,0,0
1271,1,121-180 months,Black,0,0.41633254080363313,0,1,Long Stay,0.4729458917835671,0,0
1272,0,61-120 months,Brown,2,0.1545013949198733,0,0,Medium Stay,0.03406813627254509,0,0
1273,1,61-120 months,Orange,1,0.6643401779181255,0,0,Long Stay,0.6052104208416833,1,0
1274,1,121-180 months,Black,2,0.7087233279002276,0,0,Long Stay,0.8316633266533066,1,0
1275,1,61-120 months,Orange,0,0.17739033678956567,1,0,Medium Stay,0.8276553106212424,0,0
1276,0,25-60 months,Black,1,0.8885973424531649,0,0,Medium Stay,0.8396793587174348,0,0
1277,3,13-24 months,Orange,2,0.4416240320318625,1,0,Long Stay,0.01603206412825651,1,1
1278,0,121-180 months,White,2,0.14232916178508706,1,0,Long Stay,0.8396793587174348,0,0
1279,0,121-180 months,Orange,0,0.7642188516836386,1,0,Long Stay,0.05611222444889779,0,0
1280,0,121-180 months,Orange,2,0.7899617886417051,1,0,Medium Stay,0.2865731462925851,0,0
1281,0,25-60 months,Brown,2,0.6391654006625029,1,0,Medium Stay,0.6953907815631262,0,0
1282,0,25-60 months,White,2,0.8535022936324118,1,0,Medium Stay,0.29659318637274545,0,0
1283,1,25-60 months,Gray,2,0.737319290465785,0,0,Very Short Stay,0.12625250501002003,0,0
1284,0,121-180 months,Brown,2,0.8822648627631376,1,0,Medium Stay,0.7334669338677354,0,0
1285,3,61-120 months,Gray,0,0.4335979890927857,1,1,Very Short Stay,0.8997995991983967,1,0
1286,2,25-60 months,Black,0,0.7475514099080722,1,1,Short Stay,0.7595190380761523,0,0
1287,1,61-120 months,Gray,2,0.999902242860986,0,0,Medium Stay,0.3727454909819639,0,0
1288,0,13-24 months,Orange,0,0.7248678253262871,1,0,Short Stay,0.7314629258517034,1,1
1289,0,121-180 months,Gray,0,0.11364471012065491,1,0,Long Stay,0.45290581162324645,0,0
1290,0,121-180 months,Brown,1,0.5180944242580813,1,0,Short Stay,0.2344689378757515,0,1
1291,3,121-180 months,Brown,2,0.5871772583171687,1,0,Short Stay,0.8236472945891783,1,0
1292,2,13-24 months,Gray,0,0.17371835860199844,0,1,Long Stay,0.877755511022044,0,0
1293,2,61-120 months,Brown,0,0.963013604210159,1,0,Short Stay,0.7114228456913827,1,0
1294,0,61-120 months,Brown,2,0.17508852752952994,0,1,Long Stay,0.5070140280561122,0,0
1295,2,121-180 months,Gray,1,0.177068210340118,0,0,Long Stay,0.06012024048096192,0,1
1296,0,61-120 months,White,2,0.9152519364311859,1,0,Long Stay,0.32064128256513025,0,0
1297,1,13-24 months,White,1,0.46493976616095195,0,0,Short Stay,0.4288577154308617,0,1
1298,1,61-120 months,Black,2,0.0626094898678525,0,1,Long Stay,0.8877755511022043,1,0
1299,2,121-180 months,Brown,2,0.5980254098267821,0,0,Long Stay,0.3366733466933867,0,0
1300,2,25-60 months,Gray,2,0.6016670927416642,1,0,Long Stay,0.16032064128256512,1,1
1301,3,121-180 months,Brown,2,0.06392299154165937,1,1,Short Stay,0.09018036072144288,1,0
1302,1,13-24 months,Orange,1,0.9726519669349872,1,0,Medium Stay,0.09619238476953906,0,1
1303,2,121-180 months,Brown,1,0.5438256930531569,1,0,Medium Stay,0.8977955911823646,1,1
1304,1,61-120 months,Brown,0,0.5596037295446032,0,0,Short Stay,0.595190380761523,0,0
1305,3,121-180 months,White,2,0.5198925157357989,1,0,Medium Stay,0.813627254509018,0,0
1306,0,121-180 months,Gray,1,0.6105794600003936,1,0,Short Stay,0.7354709418837675,1,1
1307,1,25-60 months,Brown,1,0.2638776047339757,1,0,Short Stay,0.565130260521042,0,1
1308,0,121-180 months,White,1,0.286837068646221,0,0,Long Stay,0.9458917835671342,0,0
1309,3,121-180 months,Black,2,0.5111093553404822,0,0,Medium Stay,0.8316633266533066,0,0
1310,3,121-180 months,White,0,0.8066861595004448,1,0,Medium Stay,0.9338677354709418,0,0
1311,2,1-6 months,White,1,0.04927540954425939,1,0,Long Stay,0.17434869739478956,0,1
1312,1,61-120 months,White,2,0.6032461852926044,1,1,Long Stay,0.24048096192384769,0,0
1313,2,121-180 months,Brown,1,0.8067785191241011,1,1,Medium Stay,0.004008016032064128,0,0
1314,3,61-120 months,Brown,1,0.15641148611110883,0,0,Long Stay,0.6312625250501002,0,0
1315,1,1-6 months,Black,0,0.014406237325292247,1,0,Very Short Stay,0.9198396793587174,0,1
1316,1,121-180 months,Orange,1,0.3123288553602891,1,0,Long Stay,0.45290581162324645,0,1
1317,3,25-60 months,Orange,1,0.587973793725057,0,0,Short Stay,0.156312625250501,0,0
1318,0,25-60 months,Orange,2,0.13776287378316657,0,0,Short Stay,0.2885771543086172,1,0
1319,2,121-180 months,Black,2,0.4258262630619262,0,0,Medium Stay,0.48296593186372744,0,0
1320,2,13-24 months,Orange,0,0.5521236832274469,0,0,Medium Stay,0.06212424849699398,0,1
1321,2,25-60 months,Orange,2,0.5987215464292955,1,0,Medium Stay,0.5250501002004008,0,1
1322,1,61-120 months,White,2,0.2739974489534338,1,0,Medium Stay,0.42084168336673344,0,0
1323,1,25-60 months,Brown,0,0.3997132050101065,1,0,Long Stay,0.1402805611222445,0,0
1324,0,121-180 months,Brown,1,0.7783174552321855,1,0,Short Stay,0.7675350701402806,1,1
1325,3,121-180 months,White,0,0.941319780454123,1,0,Medium Stay,0.3927855711422845,1,0
1326,3,25-60 months,White,2,0.8619236256362135,1,0,Long Stay,0.11422845691382764,1,0
1327,1,121-180 months,White,0,0.5640950045324763,0,1,Short Stay,0.8476953907815631,1,0
1328,1,61-120 months,Brown,1,0.4099843657260134,1,0,Medium Stay,0.937875751503006,0,1
1329,1,61-120 months,Orange,0,0.3325879416727497,1,0,Medium Stay,0.2224448897795591,0,0
1330,3,61-120 months,White,2,0.12442588665689758,0,0,Very Short Stay,0.09418837675350701,1,0
1331,0,121-180 months,Black,2,0.10600623228512862,1,0,Long Stay,0.8697394789579158,0,0
1332,2,121-180 months,White,0,0.6882657663574884,1,0,Short Stay,0.3687374749498998,1,0
1333,0,61-120 months,Gray,1,0.259368759022371,1,0,Medium Stay,0.7334669338677354,1,1
1334,0,61-120 months,White,0,0.2542320315117345,0,0,Short Stay,0.6533066132264529,1,0
1335,0,61-120 months,Brown,1,0.9983445215786483,1,0,Medium Stay,0.3286573146292585,0,1
1336,3,25-60 months,White,1,0.1874443239408489,1,0,Long Stay,0.4288577154308617,1,1
1337,2,25-60 months,Gray,0,0.14754707463820624,0,0,Medium Stay,0.6613226452905812,0,0
1338,1,121-180 months,Black,1,0.09813408615690647,0,0,Short Stay,0.6593186372745491,0,0
1339,3,61-120 months,Orange,2,0.5796289375931982,1,1,Short Stay,0.24048096192384769,0,0
1340,3,61-120 months,White,0,0.6277248501373833,0,0,Short Stay,0.4248496993987976,1,0
1341,0,25-60 months,Gray,1,0.3648843889834427,1,0,Short Stay,0.6212424849699398,1,1
1342,3,121-180 months,Gray,2,0.5352023519639079,1,0,Medium Stay,0.08016032064128256,0,0
1343,0,25-60 months,Black,0,0.788385592860578,0,0,Medium Stay,0.7054108216432865,0,0
1344,1,61-120 months,Brown,2,0.8181133665355104,0,0,Medium Stay,0.8076152304609218,0,0
1345,2,61-120 months,White,2,0.9580301672776333,1,0,Very Short Stay,0.5771543086172344,1,0
1346,3,61-120 months,Gray,2,0.8242819850005428,0,0,Medium Stay,0.33466933867735466,0,0
1347,1,25-60 months,Black,1,0.5646533740799348,0,0,Medium Stay,0.9659318637274549,0,0
1348,1,121-180 months,Orange,0,0.17916889136526243,1,1,Very Short Stay,0.06613226452905811,0,0
1349,1,61-120 months,Gray,0,0.09921325598764408,1,0,Long Stay,0.6352705410821643,0,0
1350,0,13-24 months,Black,1,0.05392634265261253,1,0,Very Short Stay,0.9679358717434869,0,1
1351,3,121-180 months,Brown,0,0.6664169689188304,0,0,Short Stay,0.9498997995991983,0,0
1352,1,61-120 months,Brown,2,0.8075372224934767,1,0,Very Short Stay,0.5490981963927856,1,0
1353,2,121-180 months,Gray,0,0.5084521481981339,1,0,Short Stay,0.8537074148296593,1,1
1354,1,121-180 months,Gray,1,0.054128785130734346,1,1,Short Stay,0.3927855711422845,0,0
1355,1,61-120 months,White,2,0.5352596356260567,1,0,Medium Stay,0.3807615230460922,1,0
1356,0,61-120 months,Black,1,0.9358500909510218,0,0,Short Stay,0.44088176352705405,0,0
1357,3,121-180 months,Gray,2,0.5974506535038795,1,1,Long Stay,0.018036072144288574,0,0
1358,2,121-180 months,White,2,0.8094299285987333,1,0,Medium Stay,0.23847695390781562,0,1
1359,3,121-180 months,White,0,0.8001478645558037,1,0,Medium Stay,0.2444889779559118,0,0
1360,0,13-24 months,Gray,2,0.932227109541622,1,0,Medium Stay,0.4929859719438877,1,1
1361,2,25-60 months,Brown,1,0.770200674750368,1,0,Long Stay,0.719438877755511,0,1
1362,1,121-180 months,Black,0,0.7476548763467664,0,0,Short Stay,0.7935871743486973,0,0
1363,1,61-120 months,Black,1,0.23365699707380336,1,0,Short Stay,0.44088176352705405,1,1
